canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family,compound_id
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4cccc(C#N)c4)ccc3OC)NC(=O)NC1=O)C2,P01375,1.1,1000001.0,8.959,3.0,Other,compound_306
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N4C[C@H](O)CC4=O)ccc3OC)NC(=O)NC1=O)C2,P01375,0.73,1132.0,9.137,5.946,Other,compound_308
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N4C(=O)CCC4C)ccc3OC)NC(=O)NC1=O)C2,P01375,1.52,9537.2,8.818,5.021,Other,compound_309
COCCN1CCN(c2ccc(OC)c(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)n2)CC1,P01375,1.77,5710.4,8.752,5.243,Other,compound_310
COc1ccc(N2CCC2=O)nc1C#C[C@]1(CN2Cc3ccc(OC)c(F)c3C2=O)NC(=O)NC1=O,P01375,0.426,1171.0,9.371,5.931,Other,compound_311
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4CCCCC4)nc3)NC(=O)NC1=O)C2,P01375,0.19,514.0,9.721,6.289,Other,compound_312
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4cnc(N(C)C)nc4)ccc3OC)NC(=O)NC1=O)C2,P01375,0.93,10001.0,9.032,5.0,Other,compound_313
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4ccc(N5CCNCC5)nc4)ccc3OC)NC(=O)NC1=O)C2,P01375,0.62,2049.0,9.208,5.688,Other,compound_314
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4ccc(S(=O)(=O)NC5CC5)cc4)ccc3OC)NC(=O)NC1=O)C2,P01375,0.9,7043.0,9.046,5.152,Other,compound_315
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4cncc(C#N)c4)ccc3OC)NC(=O)NC1=O)C2,P01375,1.53,1790.0,8.815,5.747,Other,compound_316
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4ccc(C#N)nc4)ccc3OC)NC(=O)NC1=O)C2,P01375,1.02,10000001.0,8.991,2.0,Other,compound_317
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N4C(=O)CC[C@@H]4CO)ccc3OC)NC(=O)NC1=O)C2,P01375,1.55,,8.81,,Other,compound_318
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N(c4cccnc4)C4CCNCC4)nc3)NC(=O)NC1=O)C2,P01375,1.02,430.0,8.991,6.367,Other,compound_319
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(c4ccc[nH]4)c4ccc[nH]4)cc3)NC(=O)NC1=O)C2,P01375,0.58,1199.0,9.237,5.921,Other,compound_320
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(CCN)cc3)NC(=O)NC1=O)C2,P01375,0.55,219.0,9.26,6.66,Other,compound_321
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ncc(NCc4nccc(=O)[nH]4)cc3OC)NC(=O)NC1=O)C2,P01375,0.98,632.0,9.009,6.199,Other,compound_322
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N4CCN(c5ccncc5)CC4)ccc3OC)NC(=O)NC1=O)C2,P01375,1.37,7271.0,8.863,5.138,Other,compound_323
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4ccc(N)nc4)c3)NC(=O)NC1=O)C2,P01375,0.24,513.5,9.62,6.289,Other,compound_324
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4cn[nH]c4)c3)NC(=O)NC1=O)C2,P01375,0.03,260.0,10.523,6.585,Other,compound_325
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4ccc(C(N)=O)cc4)c3)NC(=O)NC1=O)C2,P01375,0.94,361.0,9.027,6.442,Other,compound_326
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cnc(N4CCC(=O)CC4)nc3N)NC(=O)NC1=O)C2,P01375,0.43,1008.0,9.367,5.997,Other,compound_328
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4CCC(=O)CC4)nc3)NC(=O)NC1=O)C2,P01375,0.5,1001.0,9.301,6.0,Other,compound_329
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4ccc(C(N)=O)o4)c3)NC(=O)NC1=O)C2,P01375,0.373,776.1,9.428,6.11,Other,compound_330
COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CCC43NC(=O)NC3=O)NC(=O)NC1=O)C2,P01375,0.22,186.0,9.658,6.73,Other,compound_331
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(CN)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,P01375,0.16,229.0,9.796,6.64,Other,compound_332
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(CN5Cc6cc(O)ccc6C5=O)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,P01375,0.81,419.0,9.092,6.378,Other,compound_333
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc([C@@]4(CN5Cc6ccc(OC)cc6C5=O)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,P01375,0.19,849.0,9.721,6.071,Other,compound_334
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc([C@@]4(CN)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,P01375,5.6,122.0,8.252,6.914,Other,compound_335
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cnc4ccccc4c3CO)NC(=O)NC1=O)C2,P01375,0.21,8897.0,9.678,5.051,Other,compound_336
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cc(C(N)=O)ccc3C)NC(=O)NC1=O)C2,P01375,0.15,417.0,9.824,6.38,Other,compound_337
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(CCNC(=O)C(F)(F)F)s3)NC(=O)NC1=O)C2,P01375,0.25,930.0,9.602,6.032,Other,compound_338
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4=NCCN4)cc3)NC(=O)NC1=O)C2,P01375,0.63,227.0,9.201,6.644,Other,compound_339
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nnc[nH]4)cc3OC)NC(=O)NC1=O)C2,P01375,0.2,131.0,9.699,6.883,Other,compound_340
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(=O)NO)cc3OC)NC(=O)NC1=O)C2,P01375,0.3,146.0,9.523,6.836,Other,compound_341
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4ccnc4)cc3OC)NC(=O)NC1=O)C2,P01375,0.44,786.0,9.357,6.105,Other,compound_342
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cc(Br)ccc3O)NC(=O)NC1=O)C2,P01375,0.43,10001.0,9.367,5.0,Other,compound_343
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(OC)nc3OC)NC(=O)NC1=O)C2,P01375,1.09,1001.0,8.963,6.0,Other,compound_344
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cnc(C)[nH]c3=O)NC(=O)NC1=O)C2,P01375,0.52,1130.0,9.284,5.947,Other,compound_345
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4csc(N)n4)c3)NC(=O)NC1=O)C2,P01375,0.15,811.0,9.824,6.091,Other,compound_347
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cc[nH]n4)nc3)NC(=O)NC1=O)C2,P01375,0.45,231.0,9.347,6.636,Other,compound_348
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4cc[nH]n4)c3)NC(=O)NC1=O)C2,P01375,0.06,678.0,10.222,6.169,Other,compound_349
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(N)n[nH]c4c3)NC(=O)NC1=O)C2,P01375,0.26,309.6,9.585,6.509,Other,compound_350
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4[nH]nc(N)c4c3)NC(=O)NC1=O)C2,P01375,0.25,520.1,9.602,6.284,Other,compound_351
CCN1CCN(c2n[nH]c3cc(C#C[C@]4(CN5Cc6ccc(OC)cc6C5=O)NC(=O)NC4=O)ccc23)CC1,P01375,0.17,187.95,9.77,6.726,Other,compound_353
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(NS(C)(=O)=O)c3)NC(=O)NC1=O)C2,P01375,0.33,386.0,9.481,6.413,Other,compound_354
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(NS(=O)(=O)C(C)C)c3)NC(=O)NC1=O)C2,P01375,0.95,1001.0,9.022,6.0,Other,compound_355
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(NC(C)=O)c3)NC(=O)NC1=O)C2,P01375,1.71,444.0,8.767,6.353,Other,compound_356
CCOC(=O)Nc1cncc(C#C[C@]2(CN3Cc4ccc(OC)cc4C3=O)NC(=O)NC2=O)c1,P01375,0.25,1230.0,9.602,5.91,Other,compound_357
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3c[nH]c4nc(=O)oc-4c3)NC(=O)NC1=O)C2,P01375,0.56,574.0,9.252,6.241,Other,compound_358
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)c4ccc(F)cc4)cc3)NC(=O)NC1=O)C2,P01375,0.26,954.0,9.585,6.02,Other,compound_359
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)C4CCN(C)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.28,40.0,9.553,7.398,Other,compound_360
COc1ccc2c(c1Cl)C(=O)N(CC1(C#Cc3cccnc3)NC(=O)NC1=O)C2,P01375,2.35,1001.0,8.629,6.0,Other,compound_361
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cc(Cl)cnc3N)NC(=O)NC1=O)C2,P01375,26.2,10001.0,7.582,5.0,Other,compound_362
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccnc(SC)n3)NC(=O)NC1=O)C2,P01375,0.467,3035.0,9.331,5.518,Other,compound_363
COc1ccc2c(c1)C(=O)N(C[C@]1(C#Cc3ccnc(SC)n3)NC(=O)NC1=O)C2,P01375,0.317,10001.0,9.499,5.0,Other,compound_364
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(F)c(C(O)(O)C(F)(F)F)c3)NC(=O)NC1=O)C2,P01375,0.371,1178.0,9.431,5.929,Other,compound_365
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(O)(O)C(F)(F)F)cc3)NC(=O)NC1=O)C2,P01375,0.16,257.8,9.796,6.589,Other,compound_366
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4noc(C)n4)cc3)NC(=O)NC1=O)C2,P01375,0.27,2430.0,9.569,5.614,Other,compound_367
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4noc(C(N)=O)n4)c3)NC(=O)NC1=O)C2,P01375,0.314,712.9,9.503,6.147,Other,compound_368
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(C(=O)NN)c3)NC(=O)NC1=O)C2,P01375,0.534,432.0,9.272,6.365,Other,compound_369
COc1ccc2c(c1)C(=O)N(C[C@]1(C#Cc3cncc(C(=O)NN)c3)NC(=O)NC1=O)C2,P01375,32.6,1001.0,7.487,6.0,Other,compound_370
COc1ccc2c(c1)C(=O)N(C[C@]1(C#Cc3ccc(C(=O)NS(C)(=O)=O)nc3)NC(=O)NC1=O)C2,P01375,501.0,1001.0,6.3,6.0,Other,compound_371
COc1ccc2c(c1)C(=O)N(C[C@]1(C#Cc3cnc(N)c(C(=O)O)c3)NC(=O)NC1=O)C2,P01375,501.0,1001.0,6.3,6.0,Other,compound_372
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cnc(N)c(C(=O)NS(C)(=O)=O)c3)NC(=O)NC1=O)C2,P01375,0.73,10001.0,9.137,5.0,Other,compound_373
COc1ccc2c(c1)C(=O)N(C[C@]1(C#Cc3ccc(C(=O)O)s3)NC(=O)NC1=O)C2,P01375,501.0,10001.0,6.3,5.0,Other,compound_374
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C5CCC5)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,P01375,0.17,382.0,9.77,6.418,Other,compound_375
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C)NC(=O)NC4=O)s3)NC(=O)NC1=O)C2,P01375,0.44,208.0,9.357,6.682,Other,compound_376
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3csc(C4(C)NC(=O)NC4=O)c3)NC(=O)NC1=O)C2,P01375,0.42,531.0,9.377,6.275,Other,compound_377
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4oc(C5(C)NC(=O)NC5=O)c(C)c4c3)NC(=O)NC1=O)C2,P01375,0.22,545.0,9.658,6.264,Other,compound_379
CCN1CCN(C(N=O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.16,20.0,9.796,7.699,Other,compound_380
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCSCC4)cc3)NC(=O)NC1=O)C2,P01375,0.16,153.0,9.796,6.815,Other,compound_381
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(/C(=N/O)N4CCCN(C)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.24,45.0,9.62,7.347,Other,compound_382
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(/C(=N/O)N4CCC4)cc3)NC(=O)NC1=O)C2,P01375,0.27,186.0,9.569,6.73,Other,compound_383
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccc(C(N=O)N4CCN(C)CC4)c3)NC(=O)NC1=O)C2,P01375,0.24,221.0,9.62,6.656,Other,compound_384
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccc(C(N=O)N4CCOCC4)c3)NC(=O)NC1=O)C2,P01375,0.18,274.0,9.745,6.562,Other,compound_385
CCN1CCN(C(N=O)c2cncc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)c2)CC1,P01375,0.39,435.0,9.409,6.362,Other,compound_387
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(C(N=O)N4CCCN(C)CC4)c3)NC(=O)NC1=O)C2,P01375,0.71,1322.0,9.149,5.879,Other,compound_388
CCCCN1CCN(/C(=N/O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.093,74.0,10.032,7.131,Other,compound_389
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCN(C5CCCCC5)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.11,76.0,9.959,7.119,Other,compound_390
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCN(C5CCCCCC5)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.063,151.0,10.201,6.821,Other,compound_391
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCN(c5ccccc5)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.15,278.0,9.824,6.556,Other,compound_392
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)C(C)Oc3cccnc3-4)NC(=O)NC1=O)C2,P01375,0.46,3546.0,9.337,5.45,Other,compound_393
CCN1CCN(C(CO)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.32,504.0,9.495,6.298,Other,compound_394
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(/C(=N/O)N4CCCN(C(C)C)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.19,47.0,9.721,7.328,Other,compound_395
CO/N=C(\c1ccc(C#C[C@]2(CN3Cc4ccc(OC)cc4C3=O)NC(=O)NC2=O)cc1)N1CCOCC1,P01375,0.5,1237.0,9.301,5.908,Other,compound_396
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C/N=N/c4ccccc4)cc3)NC(=O)NC1=O)C2,P01375,0.986,1224.0,9.006,5.912,Other,compound_397
CCN1CCN(c2ccc(O)c(-c3ccc(C#C[C@]4(CN5Cc6ccc(OC)cc6C5=O)NC(=O)NC4=O)cc3)n2)CC1,P01375,0.093,72.4,10.032,7.14,Other,compound_398
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCOCC4)cc3)NC(=O)NC1=O)C2,P01375,0.13,100.0,9.886,7.0,Other,compound_399
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCCC4)cc3)NC(=O)NC1=O)C2,P01375,0.19,641.0,9.721,6.193,Other,compound_400
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCN(C)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.083,65.0,10.081,7.187,Other,compound_401
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCCCC4)cc3)NC(=O)NC1=O)C2,P01375,0.12,154.0,9.921,6.812,Other,compound_403
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCOCC4)s3)NC(=O)NC1=O)C2,P01375,0.21,571.0,9.678,6.243,Other,compound_405
CCN1CCN(C(N=O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cn2)CC1,P01375,0.18,87.0,9.745,7.06,Other,compound_407
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C)NC(=O)NC4=O)cc3C)NC(=O)NC1=O)C2,P01375,0.1,490.0,10.0,6.31,Other,compound_408
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C)NC(=O)NC4=S)cc3)NC(=O)NC1=O)C2,P01375,0.21,398.0,9.678,6.4,Other,compound_409
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc([C@H]4CCC(=O)N4)cc3)NC(=O)NC1=O)C2,P01375,0.39,736.0,9.409,6.133,Other,compound_410
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C(N)=O)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.28,227.0,9.553,6.644,Other,compound_411
CNC(=O)C1(c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.3,443.0,9.523,6.354,Other,compound_412
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(C)(C)C(N)=O)cc3)NC(=O)NC1=O)C2,P01375,0.24,517.0,9.62,6.287,Other,compound_413
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3-c3cnn(C)c3)NC(=O)NC1=O)C2,P01375,0.2,2223.0,9.699,5.653,Other,compound_414
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3-c3c(C)nn(C)c3C)NC(=O)NC1=O)C2,P01375,0.22,2535.0,9.658,5.596,Other,compound_415
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3-c3cn[nH]c3)NC(=O)NC1=O)C2,P01375,0.12,927.0,9.921,6.033,Other,compound_417
COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)NC1=O)C2,P01375,0.11,134.0,9.959,6.873,Other,compound_418
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4c(C)nn(C)c4C)nc3)NC(=O)NC1=O)C2,P01375,0.21,9028.0,9.678,5.044,Other,compound_419
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cnn(C)c4)nc3)NC(=O)NC1=O)C2,P01375,0.36,1026.0,9.444,5.989,Other,compound_420
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3-c3cccnc3)NC(=O)NC1=O)C2,P01375,0.31,2113.0,9.509,5.675,Other,compound_421
COC(=O)C(c1ccc(C#C[C@]2(CN3Cc4ccc(OC)cc4C3=O)NC(=O)NC2=O)cc1)N1CCCNCC1,P01375,0.57,566.0,9.244,6.247,Other,compound_422
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(C(N)=O)N4CCCNCC4)cc3)NC(=O)NC1=O)C2,P01375,0.25,302.0,9.602,6.52,Other,compound_423
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(C(=O)O)N4CCCNCC4)cc3)NC(=O)NC1=O)C2,P01375,0.34,588.0,9.469,6.231,Other,compound_424
COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cccnc3C)NC(=O)NC1=O)C2,P01375,0.19,193.0,9.721,6.714,Other,compound_425
COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C)nc3)NC(=O)NC1=O)C2,P01375,0.38,396.0,9.42,6.402,Other,compound_426
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(/N=C(\N)NC#N)cc3)NC(=O)NC1=O)C2,P01375,0.21,150.0,9.678,6.824,Other,compound_427
CCN1CCC(C(=O)OC)(c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.283,288.0,9.548,6.541,Other,compound_428
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccccc4O)nc3)NC(=O)NC1=O)C2,P01375,1.67,2090.0,8.777,5.68,Other,compound_429
CCN1CCC(C(=O)O)(c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.644,239.8,9.191,6.62,Other,compound_430
CCC1(c2ccc(C#CC3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)NC(=O)NC1=O,P01375,0.59,225.0,9.229,6.648,Other,compound_431
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C)NC(=O)NC4=O)nc3)NC(=O)NC1=O)C2,P01375,1.4,544.0,8.854,6.264,Other,compound_432
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C)NC(=O)NC4=O)c(F)c3)NC(=O)NC1=O)C2,P01375,0.96,243.0,9.018,6.614,Other,compound_434
COC(=O)Cc1ccc(C#C[C@]2(CN3Cc4ccc(OC)cc4C3=O)NC(=O)NC2=O)cc1,P01375,0.74,379.0,9.131,6.421,Other,compound_435
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3N3CCOCC3)NC(=O)NC1=O)C2,P01375,0.19,633.0,9.721,6.199,Other,compound_438
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(NCCN(C)C)nc3)NC(=O)NC1=O)C2,P01375,0.43,419.0,9.367,6.378,Other,compound_439
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cn[nH]c4)nc3)NC(=O)NC1=O)C2,P01375,0.19,372.0,9.721,6.429,Other,compound_442
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCNC[C@@H]4C)cc3)NC(=O)NC1=O)C2,P01375,0.43,84.0,9.367,7.076,Other,compound_443
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4[C@H](C)CNC[C@@H]4C)cc3)NC(=O)NC1=O)C2,P01375,0.68,327.0,9.167,6.485,Other,compound_444
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cn[nH]c4N)cc3)NC(=O)NC1=O)C2,P01375,0.62,236.0,9.208,6.627,Other,compound_446
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CCCC43NC(=O)NC3=O)NC(=O)NC1=O)C2,P01375,0.29,137.0,9.538,6.863,Other,compound_450
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CC[C@]43NC(=O)NC3=O)NC(=O)NC1=O)C2,P01375,0.26,186.0,9.585,6.73,Other,compound_451
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CC[C@@]43NC(=O)NC3=O)NC(=O)NC1=O)C2,P01375,0.24,281.0,9.62,6.551,Other,compound_452
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CCC43NC(=O)NC3=O)NC(=O)NC1=O)C2,P01375,0.27,151.0,9.569,6.821,Other,compound_453
CCN1CCN(C(N=O)c2ccc(C#C[C@]3(CN4CCc5cc(OC)ccc5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.27,335.0,9.569,6.475,Other,compound_454
COc1ccc2c(c1)CCN(C[C@@]1(C#Cc3ccc(/C(=N/O)N4CCCN(C)CC4)cc3)NC(=O)NC1=O)C2=O,P01375,0.48,639.0,9.319,6.194,Other,compound_455
O=C(c1ccccc1)N1CCN(C(=O)c2cn(-c3cccc(C(F)(F)F)c3)c3ccccc23)CC1,P01375,15170.0,,4.819,,Other,compound_457
Cc1ccc2occ(CN(C)CCN(C)Cc3cn(-c4cccc(C(F)(F)F)c4)c4ccccc34)c(=O)c2c1,P01375,18640.0,20000.0,4.73,4.699,Other,compound_458
CN(CCN(C)C(=O)c1cn(S(=O)(=O)c2cccc(N)c2)c2ccccc12)C(=O)c1coc2ccccc2c1=O,P01375,950.0,22500.0,6.022,4.648,Other,compound_459
O=C(c1coc2ccccc2c1=O)N1CCN(C(=O)c2cn(-c3cccc([N+](=O)[O-])c3)c3ccc([N+](=O)[O-])cc23)CC1,P01375,740.0,17500.0,6.131,4.757,Other,compound_460
O=C(NCCCCNC(=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12)c1ccc2ccccc2c1,P01375,18750.0,,4.727,,Other,compound_461
Nc1cccc(S(=O)(=O)n2cc(C(=O)N3CCN(C(=O)c4coc5ccccc5c4=O)CC3)c3ccccc32)c1,P01375,5450.0,30000.0,5.264,4.523,Other,compound_462
O=C(c1ccccc1F)N1CCN(C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)CC1,P01375,17850.0,,4.748,,Other,compound_463
CN(CCN(C)C(=O)c1cn(-c2cccc(N)c2)c2ccccc12)C(=O)c1coc2ccccc2c1=O,P01375,35230.0,,4.453,,Other,compound_464
O=C(NCCCNC(=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12)c1coc2ccccc2c1=O,P01375,5200.0,30000.0,5.284,4.523,Other,compound_465
CN(CCN(C)C(=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12)C(=O)c1ccccc1,P01375,17270.0,,4.763,,Other,compound_466
O=C(c1coc2ccccc2c1=O)N1CCN(C(=O)c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)CC1,P01375,12810.0,27500.0,4.892,4.561,Other,compound_467
